2018年9月6日 - ,"滞留大阪关西机场的千余名中国旅客全部撤离,包括港澳台同胞",https://world.huanqiu.com/article/9CaKrnKcieH
2018年9月6日 - ,"日本关西机场成“孤岛”,其他人还在排队,中国游客先撤了",https://world.huanqiu.com/article/9CaKrnKchxT
2018年9月6日 - ,"我领馆关西机场接走被困台胞,绿媒气得失去理智了!",https://taiwan.huanqiu.com/article/9CaKrnKcieW?ivk_sa=1023197a
2018年9月5日 - ,"约750名中国游客因台风滞留关西机场,中国使馆迅速行动!",https://3w.huanqiu.com/a/c002ad/7FXjV25Ha1y?p=3&agt=8
2018年9月7日 - ,谢长廷质疑大陆协助滞日台胞撤离 台胞还原当天经过怒打脸,https://taiwan.huanqiu.com/gallery/9CaKrnQhM3G
2018年9月6日 - ,再有动作!中国领馆为滞留旅客提供最新信息 含航班改签等,https://world.huanqiu.com/article/9CaKrnKcj5n
2018年9月7日 - ,"台当局不管滞留日本旅客,大陆忙接人",https://taiwan.huanqiu.com/article/9CaKrnKcjZf
2018年9月5日 - ,700余名中国游客滞留日本关西机场 中国驻大阪总领馆已派员赴现场...,https://world.huanqiu.com/article/9CaKrnKcgIO
2018年9月24日 - ,大陆救助受困日本关西机场台湾旅客 说明了什么?,https://taiwan.huanqiu.com/article/9CaKrnKcWXc
2018年9月5日 - ,日本强台风已致11人死亡600余人受伤 关西机场开始运送滞留5000名...,https://world.huanqiu.com/article/9CaKrnKcg3r
2018年9月5日 - ,"""水门事件""记者出书揭秘:特朗普曾令暗杀叙总统",https://world.huanqiu.com/article/9CaKrnKcffW
2018年9月6日 - ,旅游团口述关西机场撤离:听说使馆派车来接 好多人欢呼祖国万岁,https://world.huanqiu.com/article/9CaKrnKciFV
2018年9月8日 - ,"冷漠对待在日台胞,台驻日代表谢长廷被骂惨",https://taiwan.huanqiu.com/article/9CaKrnKcmuM
2018年9月5日 - ,"约750名中国游客因台风滞留关西机场,中国使馆迅速行动!",https://3w.huanqiu.com/a/c002ad/7FXjV25Ha1y?p=3&agt=8
2018年9月5日 - ,台风致油轮撞断桥 日本关西机场成孤岛游客滞留_国际新闻_环球网,https://world.huanqiu.com/gallery/9CaKrnQhM2a
2018年9月8日 - ,"为掩饰无能而撒谎?台驻日单位发“停班公告”又急删,被讽造假",https://3w.huanqiu.com/a/c36dc8/7G2bsJEyIFi?p=3&agt=8
2018年9月7日 - ,"滞留日本的中国游客:“我们明天就回来了,祖国万岁!”",https://world.huanqiu.com/article/9CaKrnKcksY
2018年9月5日 - ,日本强台风已致11人死亡600余人受伤 3000余人滞留关西机场,https://world.huanqiu.com/gallery/9CaKrnQhM2b#p=3
