2011年3月17日 - ,日本发生强震和海啸_日本地震救援进展_环球网,http://www.huanqiu.com/zhuanti/world/JPearthquake/48255/more.htm
2011年3月15日 - ,中国驻日使领馆开始行动 撤离重灾区华人(视频)_国际新闻_环球网,https://world.huanqiu.com/article/9CaKrnJqyHF
2011年4月6日 - ,日本地震后的A股投资变革,https://finance.huanqiu.com/article/9CaKrnJqKSq
2011年3月18日 - ,韩国政府拟在日本发生紧急情况时动用军机撤侨_国际新闻_环球网,https://world.huanqiu.com/article/9CaKrnJqAKo
2011年3月17日 - ,菲媒称中国从日本灾区撤侨迅速 批菲政府不作为,https://world.huanqiu.com/article/9CaKrnJqzZw
2011年3月28日 - ,美国撤侨来台却让台湾靠边站 吴敦义只能哭诉,https://taiwan.huanqiu.com/article/9CaKrnJqGow
2011年3月17日 - ,菲律宾将派军机赴日接侨 暂不大规模撤侨,https://world.huanqiu.com/article/9CaKrnJqzEv
2011年3月16日 - ,武汉青年遗失护照滞留日本 政府部门协助解困,https://world.huanqiu.com/article/9CaKrnJqzz9
2011年3月16日 - ,前方连线:中国领馆人员亲赴核辐射重灾区接滞留同胞,https://world.huanqiu.com/article/9CaKrnJqzbL
2011年3月28日 - ,美国撤侨来台却让台湾靠边站 吴敦义只能哭诉,https://taiwan.huanqiu.com/article/9CaKrnJqGow?w=280
2011年3月28日 - ,美国撤侨来台却让台湾靠边站 吴敦义只能哭诉,https://taiwan.huanqiu.com/article/9CaKrnJqGow
